domain,problem,runtime,size,status,jic-limit,trials,forgetpolicy,fullstate,planlocal,partial-planlocal,plan-with-policy,limit-planlocal,detect-deadends,generalize-deadends,online-deadends,optimized-scd,jic time,policy eval,policy creation,policy use,search time,engine time,regression time,simulator time,successful states,replans,actions,policy score,strongly cyclic,succeeded
blocksworld,p12.pddl,0.290000,45,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.200000,0.170000,0.030000,0.110000,0.020000,0.000000,0.000000,0.020000,63,0,63,1.000000,True,100
blocksworld,p12.pddl,0.290000,45,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.220000,0.180000,0.020000,0.150000,0.010000,0.000000,0.000000,0.010000,63,0,63,1.000000,True,100
blocksworld,p12.pddl,0.280000,45,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.190000,0.150000,0.030000,0.080000,0.020000,0.000000,0.000000,0.010000,63,0,63,1.000000,True,100
blocksworld,p13.pddl,0.200000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.120000,0.020000,0.080000,0.020000,0.000000,0.000000,0.000000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.250000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.160000,0.120000,0.030000,0.070000,0.030000,0.000000,0.000000,0.000000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.120000,0.100000,0.030000,0.060000,0.020000,0.000000,0.000000,0.020000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.110000,0.010000,0.070000,0.020000,0.000000,0.000000,0.000000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.190000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.120000,0.020000,0.020000,0.010000,0.000000,0.000000,0.000000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.130000,0.010000,0.070000,0.010000,0.000000,0.000000,0.000000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.190000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.120000,0.020000,0.040000,0.010000,0.000000,0.000000,0.000000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.120000,0.020000,0.110000,0.010000,0.000000,0.000000,0.000000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.110000,0.020000,0.020000,0.010000,0.000000,0.000000,0.010000,36,0,36,1.000000,True,100
blocksworld,p13.pddl,0.190000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.120000,0.020000,0.070000,0.010000,0.000000,0.000000,0.000000,36,0,36,1.000000,True,100
blocksworld,p14.pddl,0.160000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.080000,0.080000,0.030000,0.020000,0.000000,0.000000,0.000000,0.010000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.160000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.080000,0.060000,0.030000,0.030000,0.000000,0.000000,0.000000,0.010000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.160000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.070000,0.010000,0.030000,0.020000,0.000000,0.000000,0.000000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.180000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.070000,0.010000,0.020000,0.020000,0.000000,0.000000,0.020000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.160000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.080000,0.030000,0.000000,0.010000,0.000000,0.000000,0.000000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.170000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.100000,0.060000,0.020000,0.040000,0.000000,0.000000,0.000000,0.000000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.180000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.080000,0.010000,0.060000,0.010000,0.000000,0.000000,0.000000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.180000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.080000,0.020000,0.040000,0.010000,0.000000,0.000000,0.000000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.160000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.080000,0.030000,0.050000,0.000000,0.000000,0.000000,0.000000,27,0,27,1.000000,True,100
blocksworld,p14.pddl,0.160000,20,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.080000,0.020000,0.000000,0.010000,0.000000,0.000000,0.010000,27,0,27,1.000000,True,100
blocksworld,p15.pddl,0.200000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.120000,0.110000,0.020000,0.010000,0.010000,0.000000,0.000000,0.010000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.120000,0.110000,0.030000,0.060000,0.010000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.200000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.100000,0.020000,0.000000,0.010000,0.000000,0.000000,0.000000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.120000,0.090000,0.020000,0.040000,0.010000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.120000,0.100000,0.010000,0.120000,0.020000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.120000,0.090000,0.020000,0.060000,0.010000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.120000,0.100000,0.010000,0.040000,0.020000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.190000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.090000,0.040000,0.040000,0.010000,0.000000,0.000000,0.000000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.210000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.100000,0.020000,0.050000,0.010000,0.000000,0.000000,0.000000,42,0,42,1.000000,True,100
blocksworld,p15.pddl,0.200000,28,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.120000,0.080000,0.040000,0.080000,0.020000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p16.pddl,0.250000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.180000,0.140000,0.020000,0.080000,0.030000,0.000000,0.000000,0.010000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.260000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.170000,0.140000,0.030000,0.090000,0.030000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.280000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.190000,0.160000,0.010000,0.110000,0.020000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.250000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.180000,0.130000,0.020000,0.080000,0.010000,0.000000,0.000000,0.010000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.310000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.200000,0.180000,0.030000,0.070000,0.010000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.270000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.200000,0.120000,0.020000,0.120000,0.030000,0.000000,0.000000,0.010000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.280000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.190000,0.160000,0.030000,0.090000,0.030000,0.000000,0.000000,0.010000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.250000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.170000,0.140000,0.030000,0.100000,0.020000,0.000000,0.000000,0.000000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.280000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.200000,0.140000,0.010000,0.100000,0.020000,0.000000,0.000000,0.010000,56,0,56,1.000000,True,100
blocksworld,p16.pddl,0.260000,43,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.170000,0.130000,0.050000,0.070000,0.020000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p17.pddl,0.220000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.110000,0.010000,0.060000,0.020000,0.000000,0.000000,0.010000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.220000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.110000,0.020000,0.040000,0.010000,0.000000,0.000000,0.010000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.220000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.100000,0.010000,0.040000,0.040000,0.000000,0.000000,0.010000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.220000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.150000,0.120000,0.010000,0.060000,0.020000,0.000000,0.000000,0.000000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.220000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.100000,0.020000,0.090000,0.030000,0.000000,0.000000,0.020000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.220000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.160000,0.130000,0.020000,0.070000,0.010000,0.000000,0.000000,0.000000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.210000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.130000,0.020000,0.080000,0.010000,0.000000,0.000000,0.000000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.220000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.100000,0.010000,0.040000,0.040000,0.000000,0.000000,0.010000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.190000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.120000,0.020000,0.060000,0.010000,0.000000,0.000000,0.000000,43,0,43,1.000000,True,100
blocksworld,p17.pddl,0.210000,33,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.100000,0.020000,0.030000,0.010000,0.000000,0.000000,0.020000,43,0,43,1.000000,True,100
blocksworld,p18.pddl,0.160000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.070000,0.010000,0.040000,0.020000,0.000000,0.000000,0.000000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.180000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.070000,0.010000,0.020000,0.020000,0.000000,0.000000,0.020000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.160000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.070000,0.030000,0.050000,0.020000,0.000000,0.000000,0.000000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.170000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.100000,0.090000,0.030000,0.040000,0.010000,0.000000,0.000000,0.000000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.160000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.100000,0.070000,0.020000,0.050000,0.020000,0.010000,0.000000,0.000000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.190000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.100000,0.080000,0.010000,0.020000,0.020000,0.000000,0.000000,0.010000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.160000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.070000,0.030000,0.030000,0.000000,0.000000,0.000000,0.000000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.160000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.080000,0.030000,0.040000,0.000000,0.000000,0.000000,0.000000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.180000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.080000,0.020000,0.080000,0.010000,0.000000,0.000000,0.020000,26,0,26,1.000000,True,100
blocksworld,p18.pddl,0.160000,19,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.090000,0.070000,0.030000,0.020000,0.020000,0.000000,0.000000,0.000000,26,0,26,1.000000,True,100
blocksworld,p19.pddl,0.270000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.200000,0.150000,0.010000,0.050000,0.030000,0.000000,0.000000,0.000000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.250000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.180000,0.140000,0.020000,0.120000,0.020000,0.000000,0.000000,0.010000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.270000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.180000,0.150000,0.030000,0.060000,0.020000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.290000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.180000,0.140000,0.020000,0.040000,0.030000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.290000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.200000,0.150000,0.010000,0.110000,0.030000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.270000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.170000,0.140000,0.030000,0.070000,0.010000,0.000000,0.000000,0.010000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.280000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.200000,0.150000,0.020000,0.120000,0.030000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.290000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.210000,0.160000,0.030000,0.080000,0.020000,0.000000,0.000000,0.000000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.270000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.190000,0.140000,0.010000,0.060000,0.030000,0.000000,0.000000,0.010000,56,0,56,1.000000,True,100
blocksworld,p19.pddl,0.280000,41,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.190000,0.160000,0.030000,0.100000,0.010000,0.000000,0.000000,0.020000,56,0,56,1.000000,True,100
blocksworld,p20.pddl,0.210000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.150000,0.120000,0.020000,0.080000,0.010000,0.000000,0.000000,0.000000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.210000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.110000,0.030000,0.080000,0.020000,0.000000,0.000000,0.000000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.220000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.110000,0.020000,0.070000,0.010000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.230000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.110000,0.020000,0.060000,0.010000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.210000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.120000,0.020000,0.050000,0.010000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.230000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.100000,0.010000,0.070000,0.020000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.230000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.130000,0.020000,0.090000,0.010000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.240000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.150000,0.130000,0.020000,0.070000,0.020000,0.000000,0.000000,0.020000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.200000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.130000,0.110000,0.030000,0.010000,0.000000,0.000000,0.000000,0.000000,42,0,42,1.000000,True,100
blocksworld,p20.pddl,0.220000,29,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.140000,0.120000,0.010000,0.110000,0.020000,0.000000,0.000000,0.010000,42,0,42,1.000000,True,100
blocksworld,p21.pddl,0.740000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.390000,0.220000,0.170000,0.090000,0.080000,0.000000,0.000000,0.010000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.730000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.370000,0.230000,0.180000,0.110000,0.080000,0.000000,0.000000,0.020000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.730000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.380000,0.260000,0.150000,0.200000,0.080000,0.000000,0.000000,0.020000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.740000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.360000,0.220000,0.170000,0.110000,0.080000,0.000000,0.000000,0.030000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.750000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.400000,0.240000,0.150000,0.180000,0.090000,0.020000,0.000000,0.020000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.790000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.430000,0.250000,0.160000,0.110000,0.140000,0.000000,0.000000,0.010000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.740000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.360000,0.220000,0.160000,0.150000,0.080000,0.000000,0.000000,0.010000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.770000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.390000,0.230000,0.150000,0.160000,0.110000,0.000000,0.000000,0.030000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.820000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.380000,0.210000,0.200000,0.140000,0.080000,0.000000,0.000000,0.010000,73,0,73,1.000000,True,100
blocksworld,p21.pddl,0.730000,58,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.380000,0.210000,0.170000,0.130000,0.120000,0.000000,0.000000,0.020000,73,0,73,1.000000,True,100
blocksworld,p22.pddl,0.710000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.350000,0.190000,0.180000,0.120000,0.090000,0.000000,0.000000,0.020000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.720000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.380000,0.200000,0.140000,0.100000,0.110000,0.000000,0.000000,0.010000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.710000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.350000,0.190000,0.160000,0.120000,0.120000,0.000000,0.000000,0.020000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.770000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.400000,0.220000,0.150000,0.210000,0.100000,0.000000,0.000000,0.010000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.740000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.380000,0.230000,0.160000,0.160000,0.110000,0.000000,0.000000,0.010000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.740000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.360000,0.210000,0.180000,0.120000,0.090000,0.000000,0.000000,0.010000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.760000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.340000,0.180000,0.170000,0.160000,0.110000,0.000000,0.000000,0.040000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.830000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.430000,0.220000,0.170000,0.130000,0.130000,0.000000,0.000000,0.010000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.720000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.370000,0.200000,0.160000,0.160000,0.100000,0.000000,0.000000,0.020000,72,0,72,1.000000,True,100
blocksworld,p22.pddl,0.790000,54,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.420000,0.220000,0.180000,0.120000,0.140000,0.000000,0.000000,0.020000,72,0,72,1.000000,True,100
blocksworld,p23.pddl,0.710000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.370000,0.200000,0.150000,0.170000,0.100000,0.000000,0.000000,0.010000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.740000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.340000,0.190000,0.190000,0.090000,0.090000,0.000000,0.000000,0.010000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.720000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.380000,0.190000,0.150000,0.150000,0.120000,0.000000,0.000000,0.020000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.740000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.330000,0.200000,0.180000,0.120000,0.070000,0.000000,0.000000,0.020000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.740000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.370000,0.200000,0.170000,0.120000,0.110000,0.000000,0.000000,0.020000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.710000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.350000,0.210000,0.180000,0.100000,0.090000,0.000000,0.000000,0.010000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.760000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.360000,0.210000,0.190000,0.110000,0.110000,0.000000,0.000000,0.020000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.710000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.350000,0.210000,0.160000,0.140000,0.090000,0.000000,0.000000,0.020000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.690000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.340000,0.200000,0.170000,0.120000,0.080000,0.000000,0.000000,0.010000,69,0,69,1.000000,True,100
blocksworld,p23.pddl,0.690000,49,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.330000,0.200000,0.170000,0.090000,0.080000,0.000000,0.000000,0.020000,69,0,69,1.000000,True,100
blocksworld,p24.pddl,0.850000,82,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.500000,0.280000,0.160000,0.160000,0.110000,0.000000,0.000000,0.030000,107,0,107,1.000000,True,100
blocksworld,p24.pddl,0.870000,82,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.500000,0.280000,0.150000,0.210000,0.110000,0.000000,0.000000,0.040000,107,0,107,1.000000,True,100
blocksworld,p24.pddl,0.850000,82,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.500000,0.270000,0.140000,0.210000,0.110000,0.000000,0.000000,0.030000,107,0,107,1.000000,True,100
blocksworld,p24.pddl,0.870000,82,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.490000,0.280000,0.160000,0.170000,0.110000,0.000000,0.000000,0.040000,107,0,107,1.000000,True,100
blocksworld,p24.pddl,0.870000,82,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.510000,0.270000,0.140000,0.230000,0.130000,0.000000,0.000000,0.040000,107,0,107,1.000000,True,100
blocksworld,p24.pddl,0.850000,82,-,18000,100,0,0,1,1,1,1,1,1,1,1,0.480000,0.270000,0.180000,0.150000,0.130000,0.000000,0.000000,0.030000,107,0,107,1.000000,True,100
